,Year,Sport,Event,Country,Gender,Medal Rank,Medal,Name of Athlete or Team,Age of Athlete
1604,1994,Speedskating,Women's 500 Meters,United States,Women,1,gold,Bonnie Blair,29.0
1605,1994,Speedskating,Women's 500 Meters,Canada,Women,2,silver,Susan Auch,27.0
1606,1994,Speedskating,Women's 500 Meters,Germany,Women,3,bronze,Franziska Schenk,19.0
1607,1994,Speedskating,"Women's 1,000 Meters",United States,Women,1,gold,Bonnie Blair,29.0
1608,1994,Speedskating,"Women's 1,000 Meters",Germany,Women,2,silver,Anke Baier-Loef,21.0
1609,1994,Speedskating,"Women's 1,000 Meters",China,Women,3,bronze,Ye Qiaobo,29.0
1610,1994,Speedskating,"Women's 1,500 Meters",Austria,Women,1,gold,Emese Nemeth-Hunyady,27.0
1611,1994,Speedskating,"Women's 1,500 Meters",Russia,Women,2,silver,Svetlana Fedotkina,26.0
1612,1994,Speedskating,"Women's 1,500 Meters",Germany,Women,3,bronze,Gunda Niemann-Stirnemann-Kleemann,27.0
1613,1994,Speedskating,"Women's 3,000 Meters",Russia,Women,1,gold,Svetlana Bazhanova,21.0
1614,1994,Speedskating,"Women's 3,000 Meters",Austria,Women,2,silver,Emese Nemeth-Hunyady,27.0
1615,1994,Speedskating,"Women's 3,000 Meters",Germany,Women,3,bronze,Claudia Pechstein,21.0
1616,1994,Speedskating,"Women's 5,000 Meters",Germany,Women,1,gold,Claudia Pechstein,21.0
1617,1994,Speedskating,"Women's 5,000 Meters",Germany,Women,2,silver,Gunda Niemann-Stirnemann-Kleemann,27.0
1618,1994,Speedskating,"Women's 5,000 Meters",Japan,Women,3,bronze,Hiromi Yamamoto,23.0
1619,1998,Alpine Skiing,Men's Downhill,France,Men,1,gold,Jean-Luc CrÃ©tier,31.0
1620,1998,Alpine Skiing,Men's Downhill,Norway,Men,2,silver,Lasse Kjus,27.0
1621,1998,Alpine Skiing,Men's Downhill,Austria,Men,3,bronze,Hannes Trinkl,30.0
1622,1998,Alpine Skiing,Men's Super G,Austria,Men,1,gold,Hermann Maier,25.0
1623,1998,Alpine Skiing,Men's Super G,Switzerland,Men,2,silver,Didier Cuche,23.0
1624,1998,Alpine Skiing,Men's Super G,Austria,Men,2,silver,Hans Knauss,26.0
1625,1998,Alpine Skiing,Men's Giant Slalom,Austria,Men,1,gold,Hermann Maier,25.0
1626,1998,Alpine Skiing,Men's Giant Slalom,Austria,Men,2,silver,Stephan Eberharter,28.0
1627,1998,Alpine Skiing,Men's Giant Slalom,Switzerland,Men,3,bronze,Michael von GrÃ¼nigen,28.0
1628,1998,Alpine Skiing,Men's Slalom,Norway,Men,1,gold,Hans Petter Buraas,22.0
1629,1998,Alpine Skiing,Men's Slalom,Norway,Men,2,silver,Ole Kristian Furuseth,31.0
1630,1998,Alpine Skiing,Men's Slalom,Austria,Men,3,bronze,Thomas Sykora,29.0
1631,1998,Alpine Skiing,Men's Combined,Austria,Men,1,gold,Mario Reiter,27.0
1632,1998,Alpine Skiing,Men's Combined,Norway,Men,2,silver,Lasse Kjus,27.0
1633,1998,Alpine Skiing,Men's Combined,Austria,Men,3,bronze,Christian Mayer,26.0
1634,1998,Alpine Skiing,Women's Downhill,Germany,Women,1,gold,Katja Seizinger,25.0
1635,1998,Alpine Skiing,Women's Downhill,Sweden,Women,2,silver,Pernilla Wiberg,27.0
1636,1998,Alpine Skiing,Women's Downhill,France,Women,3,bronze,Florence Masnada,29.0
1637,1998,Alpine Skiing,Women's Super G,United States,Women,1,gold,Picabo Street,26.0
1638,1998,Alpine Skiing,Women's Super G,Austria,Women,2,silver,Michaela Dorfmeister,24.0
1639,1998,Alpine Skiing,Women's Super G,Austria,Women,3,bronze,Alexandra Meissnitzer,24.0
1640,1998,Alpine Skiing,Women's Giant Slalom,Italy,Women,1,gold,Deborah Compagnoni,27.0
1641,1998,Alpine Skiing,Women's Giant Slalom,Austria,Women,2,silver,Alexandra Meissnitzer,24.0
1642,1998,Alpine Skiing,Women's Giant Slalom,Germany,Women,3,bronze,Katja Seizinger,25.0
1643,1998,Alpine Skiing,Women's Slalom,Germany,Women,1,gold,Hilde Gerg,22.0
1644,1998,Alpine Skiing,Women's Slalom,Italy,Women,2,silver,Deborah Compagnoni,27.0
1645,1998,Alpine Skiing,Women's Slalom,Australia,Women,3,bronze,Zali Steggall,23.0
1646,1998,Alpine Skiing,Women's Combined,Germany,Women,1,gold,Katja Seizinger,25.0
1647,1998,Alpine Skiing,Women's Combined,Germany,Women,2,silver,Martina Ertl-Renz,24.0
1648,1998,Alpine Skiing,Women's Combined,Germany,Women,3,bronze,Hilde Gerg,22.0
1649,1998,Biathlon,Men's 10-Kilometer Sprint,Norway,Men,1,gold,Ole Einar BjÃ¸rndalen,24.0
1650,1998,Biathlon,Men's 10-Kilometer Sprint,Norway,Men,2,silver,Frode Andresen,24.0
1651,1998,Biathlon,Men's 10-Kilometer Sprint,Finland,Men,3,bronze,Ville RÃ¤ikkÃ¶nen,25.0
1652,1998,Biathlon,Men's 20 Kilometers,Norway,Men,1,gold,Halvard Hanevold,28.0
1653,1998,Biathlon,Men's 20 Kilometers,Italy,Men,2,silver,Pieralberto Carrara,31.0
1654,1998,Biathlon,Men's 20 Kilometers,Belarus,Men,3,bronze,Aleksey Aydarov,23.0
1655,1998,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,Germany,Men,1,gold,Germany,
1656,1998,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,Norway,Men,2,silver,Norway,
1657,1998,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,Russia,Men,3,bronze,Russia,
1658,1998,Biathlon,Women's 7.5-Kilometer Sprint,Russia,Women,1,gold,Galina Kukleva,25.0
1659,1998,Biathlon,Women's 7.5-Kilometer Sprint,Germany,Women,2,silver,Uschi Disl,27.0
1660,1998,Biathlon,Women's 7.5-Kilometer Sprint,Germany,Women,3,bronze,Katrin Apel,24.0
1661,1998,Biathlon,Women's 15 Kilometers,Bulgaria,Women,1,gold,Ekaterina Dafovska,22.0
1662,1998,Biathlon,Women's 15 Kilometers,Ukraine,Women,2,silver,Olena Petrova,25.0
1663,1998,Biathlon,Women's 15 Kilometers,Germany,Women,3,bronze,Uschi Disl,27.0
1664,1998,Biathlon,Women's 4 Ã— 7.5-Kilometer Relay,Germany,Women,1,gold,Germany,
1665,1998,Biathlon,Women's 4 Ã— 7.5-Kilometer Relay,Russia,Women,2,silver,Russia,
1666,1998,Biathlon,Women's 4 Ã— 7.5-Kilometer Relay,Norway,Women,3,bronze,Norway,
1667,1998,Bobsled,Men's Two,Italy,Men,1,gold,Italy-1,
1668,1998,Bobsled,Men's Two,Canada,Men,1,gold,Canada-1,
1669,1998,Bobsled,Men's Two,Germany,Men,3,bronze,Germany-1,
1670,1998,Bobsled,Men's Four,Germany,Men,1,gold,Germany-2,
1671,1998,Bobsled,Men's Four,Switzerland,Men,2,silver,Switzerland-1,
1672,1998,Bobsled,Men's Four,Britain,Men,3,bronze,Britain,
1673,1998,Bobsled,Men's Four,France,Men,3,bronze,France,
1674,1998,Cross-Country Skiing,Men's 10 Kilometers,Norway,Men,1,gold,BjÃ¸rn DÃ¦hlie,30.0
1675,1998,Cross-Country Skiing,Men's 10 Kilometers,Austria,Men,2,silver,Markus Gandler,32.0
1676,1998,Cross-Country Skiing,Men's 10 Kilometers,Finland,Men,3,bronze,Mika MyllylÃ¤,28.0
1677,1998,Cross-Country Skiing,Men's 30 Kilometers,Finland,Men,1,gold,Mika MyllylÃ¤,28.0
1678,1998,Cross-Country Skiing,Men's 30 Kilometers,Norway,Men,2,silver,Erling Jevne,31.0
1679,1998,Cross-Country Skiing,Men's 30 Kilometers,Italy,Men,3,bronze,Silvio Fauner,29.0
1680,1998,Cross-Country Skiing,Men's 50 Kilometers,Norway,Men,1,gold,BjÃ¸rn DÃ¦hlie,30.0
1681,1998,Cross-Country Skiing,Men's 50 Kilometers,Sweden,Men,2,silver,Niklas Jonsson,28.0
1682,1998,Cross-Country Skiing,Men's 50 Kilometers,Austria,Men,3,bronze,Christian Hoffmann,23.0
1683,1998,Cross-Country Skiing,Men's 10/15-Kilometer pursuit,Norway,Men,1,gold,Thomas Alsgaard,26.0
1684,1998,Cross-Country Skiing,Men's 10/15-Kilometer pursuit,Norway,Men,2,silver,BjÃ¸rn DÃ¦hlie,30.0
1685,1998,Cross-Country Skiing,Men's 10/15-Kilometer pursuit,Kazakhstan,Men,3,bronze,Vladimir Smirnov,33.0
1686,1998,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Norway,Men,1,gold,Norway,
1687,1998,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Italy,Men,2,silver,Italy,
1688,1998,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Finland,Men,3,bronze,Finland,
1689,1998,Cross-Country Skiing,Women's 5 Kilometers,Russia,Women,1,gold,Larisa Lazutina,32.0
1690,1998,Cross-Country Skiing,Women's 5 Kilometers,Czech Republic,Women,2,silver,KateÅ™ina NeumannovÃ¡,24.0
1691,1998,Cross-Country Skiing,Women's 5 Kilometers,Norway,Women,3,bronze,Bente Skari-Martinsen,25.0
1692,1998,Cross-Country Skiing,Women's 15 Kilometers,Russia,Women,1,gold,Olga Danilova,27.0
1693,1998,Cross-Country Skiing,Women's 15 Kilometers,Russia,Women,2,silver,Larisa Lazutina,32.0
1694,1998,Cross-Country Skiing,Women's 15 Kilometers,Norway,Women,3,bronze,Anita Moen-Guidon,30.0
1695,1998,Cross-Country Skiing,Women's 30 Kilometers,Russia,Women,1,gold,Yuliya Chepalova,21.0
1696,1998,Cross-Country Skiing,Women's 30 Kilometers,Italy,Women,2,silver,Stefania Belmondo,29.0
1697,1998,Cross-Country Skiing,Women's 30 Kilometers,Russia,Women,3,bronze,Larisa Lazutina,32.0
1698,1998,Cross-Country Skiing,Women's 5/10-Kilometer pursuit,Russia,Women,1,gold,Larisa Lazutina,32.0
1699,1998,Cross-Country Skiing,Women's 5/10-Kilometer pursuit,Russia,Women,2,silver,Olga Danilova,27.0
1700,1998,Cross-Country Skiing,Women's 5/10-Kilometer pursuit,Czech Republic,Women,3,bronze,KateÅ™ina NeumannovÃ¡,24.0
1701,1998,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Russia,Women,1,gold,Russia,
1702,1998,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Norway,Women,2,silver,Norway,
1703,1998,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Italy,Women,3,bronze,Italy,
1704,1998,Curling,Men's Curling,Switzerland,Men,1,gold,Switzerland,
1705,1998,Curling,Men's Curling,Canada,Men,2,silver,Canada,
1706,1998,Curling,Men's Curling,Norway,Men,3,bronze,Norway,
1707,1998,Curling,Women's Curling,Canada,Women,1,gold,Canada,
1708,1998,Curling,Women's Curling,Denmark,Women,2,silver,Denmark,
1709,1998,Curling,Women's Curling,Sweden,Women,3,bronze,Sweden,
1710,1998,Figure Skating,Men's Singles,Russia,Men,1,gold,Ilya Kulik,20.0
1711,1998,Figure Skating,Men's Singles,Canada,Men,2,silver,Elvis Stojko,25.0
1712,1998,Figure Skating,Men's Singles,France,Men,3,bronze,Philippe Candeloro,25.0
1713,1998,Figure Skating,Mixed Pairs,Russia,Mixed,1,gold,Russia-1,
1714,1998,Figure Skating,Mixed Pairs,Russia,Mixed,2,silver,Russia-2,
1715,1998,Figure Skating,Mixed Pairs,Germany,Mixed,3,bronze,Germany-1,
1716,1998,Figure Skating,Mixed Ice Dancing,Russia,Mixed,1,gold,Russia-1,
1717,1998,Figure Skating,Mixed Ice Dancing,Russia,Mixed,2,silver,Russia-2,
1718,1998,Figure Skating,Mixed Ice Dancing,France,Mixed,3,bronze,France-1,
1719,1998,Figure Skating,Women's Singles,United States,Women,1,gold,Tara Lipinski,15.0
1720,1998,Figure Skating,Women's Singles,United States,Women,2,silver,Michelle Kwan,17.0
1721,1998,Figure Skating,Women's Singles,China,Women,3,bronze,Chen Lu,21.0
1722,1998,Freestyle Skiing,Men's Moguls,United States,Men,1,gold,Jonny Moseley,22.0
1723,1998,Freestyle Skiing,Men's Moguls,Finland,Men,2,silver,Janne Lahtela,23.0
1724,1998,Freestyle Skiing,Men's Moguls,Finland,Men,3,bronze,Sami Mustonen,20.0
1725,1998,Freestyle Skiing,Men's Aerials,United States,Men,1,gold,Eric Bergoust,28.0
1726,1998,Freestyle Skiing,Men's Aerials,France,Men,2,silver,SÃ©bastien Foucras,26.0
1727,1998,Freestyle Skiing,Men's Aerials,Belarus,Men,3,bronze,Dmitry Dashchinsky,20.0
1728,1998,Freestyle Skiing,Women's Moguls,Japan,Women,1,gold,Tae Satoya,21.0
1729,1998,Freestyle Skiing,Women's Moguls,Germany,Women,2,silver,Tatjana Mittermayer,33.0
1730,1998,Freestyle Skiing,Women's Moguls,Norway,Women,3,bronze,Kari Traa,24.0
1731,1998,Freestyle Skiing,Women's Aerials,United States,Women,1,gold,Nikki Stone,27.0
1732,1998,Freestyle Skiing,Women's Aerials,China,Women,2,silver,Xu Nannan,19.0
1733,1998,Freestyle Skiing,Women's Aerials,Switzerland,Women,3,bronze,Colette Brand,30.0
1734,1998,Ice Hockey,Men's Ice Hockey,Czech Republic,Men,1,gold,Czech Republic,
1735,1998,Ice Hockey,Men's Ice Hockey,Russia,Men,2,silver,Russia,
1736,1998,Ice Hockey,Men's Ice Hockey,Finland,Men,3,bronze,Finland,
1737,1998,Ice Hockey,Women's Ice Hockey,United States,Women,1,gold,United States,
1738,1998,Ice Hockey,Women's Ice Hockey,Canada,Women,2,silver,Canada,
1739,1998,Ice Hockey,Women's Ice Hockey,Finland,Women,3,bronze,Finland,
1740,1998,Luge,Men's Singles,Germany,Men,1,gold,Georg Hackl,31.0
1741,1998,Luge,Men's Singles,Italy,Men,2,silver,Armin ZÃ¶ggeler,24.0
1742,1998,Luge,Men's Singles,Germany,Men,3,bronze,Jens MÃ¼ller,32.0
1743,1998,Luge,Men's Doubles,Germany,Men,1,gold,Germany-1,
1744,1998,Luge,Men's Doubles,United States,Men,2,silver,United States-1,
1745,1998,Luge,Men's Doubles,United States,Men,3,bronze,United States-2,
1746,1998,Luge,Women's Singles,Germany,Women,1,gold,Silke Kraushaar,27.0
1747,1998,Luge,Women's Singles,Germany,Women,2,silver,Barbara Niedernhuber,23.0
1748,1998,Luge,Women's Singles,Austria,Women,3,bronze,Angelika Neuner,28.0
1749,1998,Nordic Combined,Men's Team,Norway,Men,1,gold,Norway,
1750,1998,Nordic Combined,Men's Team,Finland,Men,2,silver,Finland,
1751,1998,Nordic Combined,Men's Team,France,Men,3,bronze,France,
1752,1998,Nordic Combined,Men's Individual,Norway,Men,1,gold,Bjarte Engen Vik,26.0
1753,1998,Nordic Combined,Men's Individual,Finland,Men,2,silver,Samppa Lajunen,18.0
1754,1998,Nordic Combined,Men's Individual,Russia,Men,3,bronze,Valery Stolyarov,27.0
1755,1998,Short-Track Speedskating,Men's 500 Meters,Japan,Men,1,gold,Takafumi Nishitani,19.0
1756,1998,Short-Track Speedskating,Men's 500 Meters,China,Men,2,silver,An Yulong,19.0
1757,1998,Short-Track Speedskating,Men's 500 Meters,Japan,Men,3,bronze,Hitoshi Uematsu,23.0
1758,1998,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,Men,1,gold,Kim Dong-Seong,17.0
1759,1998,Short-Track Speedskating,"Men's 1,000 Meters",China,Men,2,silver,Li Jiajun,22.0
1760,1998,Short-Track Speedskating,"Men's 1,000 Meters",Canada,Men,3,bronze,Ã‰ric BÃ©dard,21.0
1761,1998,Short-Track Speedskating,"Men's 5,000-Meter Relay",Canada,Men,1,gold,Canada,
1762,1998,Short-Track Speedskating,"Men's 5,000-Meter Relay",South Korea,Men,2,silver,South Korea,
1763,1998,Short-Track Speedskating,"Men's 5,000-Meter Relay",China,Men,3,bronze,China,
1764,1998,Short-Track Speedskating,Women's 500 Meters,Canada,Women,1,gold,Annie Perreault,26.0
1765,1998,Short-Track Speedskating,Women's 500 Meters,China,Women,2,silver,Yang Yang (S),20.0
1766,1998,Short-Track Speedskating,Women's 500 Meters,South Korea,Women,3,bronze,Jeon I-Gyeong,22.0
1767,1998,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,Women,1,gold,Jeon I-Gyeong,22.0
1768,1998,Short-Track Speedskating,"Women's 1,000 Meters",China,Women,2,silver,Yang Yang (S),20.0
1769,1998,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,Women,3,bronze,Won Hye-Gyeong,18.0
1770,1998,Short-Track Speedskating,"Women's 3,000-Meter Relay",South Korea,Women,1,gold,South Korea,
1771,1998,Short-Track Speedskating,"Women's 3,000-Meter Relay",China,Women,2,silver,China,
1772,1998,Short-Track Speedskating,"Women's 3,000-Meter Relay",Canada,Women,3,bronze,Canada,
1773,1998,Ski Jumping,"Men's Normal Hill, Individual",Finland,Men,1,gold,Jani Soininen,25.0
1774,1998,Ski Jumping,"Men's Normal Hill, Individual",Japan,Men,2,silver,Kazuyoshi Funaki,22.0
1775,1998,Ski Jumping,"Men's Normal Hill, Individual",Austria,Men,3,bronze,Andreas WidhÃ¶lzl,21.0
1776,1998,Ski Jumping,"Men's Large Hill, Individual",Japan,Men,1,gold,Kazuyoshi Funaki,22.0
1777,1998,Ski Jumping,"Men's Large Hill, Individual",Finland,Men,2,silver,Jani Soininen,25.0
1778,1998,Ski Jumping,"Men's Large Hill, Individual",Japan,Men,3,bronze,Masahiko Harada,29.0
1779,1998,Ski Jumping,"Men's Large Hill, Team",Japan,Men,1,gold,Japan,
1780,1998,Ski Jumping,"Men's Large Hill, Team",Germany,Men,2,silver,Germany,
1781,1998,Ski Jumping,"Men's Large Hill, Team",Austria,Men,3,bronze,Austria,
1782,1998,Snowboarding,Men's Giant Slalom,Canada,Men,1,gold,Ross Rebagliati,26.0
1783,1998,Snowboarding,Men's Giant Slalom,Italy,Men,2,silver,Thomas Prugger,26.0
1784,1998,Snowboarding,Men's Giant Slalom,Switzerland,Men,3,bronze,Ueli Kestenholz,22.0
1785,1998,Snowboarding,Men's Halfpipe,Switzerland,Men,1,gold,Gian Simmen,20.0
1786,1998,Snowboarding,Men's Halfpipe,Norway,Men,2,silver,Daniel Franck,23.0
1787,1998,Snowboarding,Men's Halfpipe,United States,Men,3,bronze,Ross Powers,18.0
1788,1998,Snowboarding,Women's Giant Slalom,France,Women,1,gold,Karine Ruby,20.0
1789,1998,Snowboarding,Women's Giant Slalom,Germany,Women,2,silver,Heidi Renoth,19.0
1790,1998,Snowboarding,Women's Giant Slalom,Austria,Women,3,bronze,Brigitte KÃ¶ck,27.0
1791,1998,Snowboarding,Women's Halfpipe,Germany,Women,1,gold,Nicola Thost,20.0
1792,1998,Snowboarding,Women's Halfpipe,Norway,Women,2,silver,Stine Brun Kjeldaas,22.0
1793,1998,Snowboarding,Women's Halfpipe,United States,Women,3,bronze,Shannon Dunn,25.0
1794,1998,Speedskating,Men's 500 Meters,Japan,Men,1,gold,Hiroyasu Shimizu,23.0
1795,1998,Speedskating,Men's 500 Meters,Canada,Men,2,silver,Jeremy Wotherspoon,21.0
1796,1998,Speedskating,Men's 500 Meters,Canada,Men,3,bronze,Kevin Overland,23.0
1797,1998,Speedskating,"Men's 1,000 Meters",Netherlands,Men,1,gold,Ids Postma,24.0
1798,1998,Speedskating,"Men's 1,000 Meters",Netherlands,Men,2,silver,Jan Bos,22.0
1799,1998,Speedskating,"Men's 1,000 Meters",Japan,Men,3,bronze,Hiroyasu Shimizu,23.0
1800,1998,Speedskating,"Men's 1,500 Meters",Norway,Men,1,gold,Ã…dne SÃ¸ndrÃ¥l,26.0
1801,1998,Speedskating,"Men's 1,500 Meters",Netherlands,Men,2,silver,Ids Postma,24.0
1802,1998,Speedskating,"Men's 1,500 Meters",Netherlands,Men,3,bronze,Rintje Ritsma,27.0
1803,1998,Speedskating,"Men's 5,000 Meters",Netherlands,Men,1,gold,Gianni Romme,24.0
1804,1998,Speedskating,"Men's 5,000 Meters",Netherlands,Men,2,silver,Rintje Ritsma,27.0
1805,1998,Speedskating,"Men's 5,000 Meters",Belgium,Men,3,bronze,Bart Veldkamp,30.0
1806,1998,Speedskating,"Men's 10,000 Meters",Netherlands,Men,1,gold,Gianni Romme,24.0
1807,1998,Speedskating,"Men's 10,000 Meters",Netherlands,Men,2,silver,Bob de Jong,21.0
1808,1998,Speedskating,"Men's 10,000 Meters",Netherlands,Men,3,bronze,Rintje Ritsma,27.0
1809,1998,Speedskating,Women's 500 Meters,Canada,Women,1,gold,Catriona Le May Doan,27.0
1810,1998,Speedskating,Women's 500 Meters,Canada,Women,2,silver,Susan Auch,31.0
1811,1998,Speedskating,Women's 500 Meters,Japan,Women,3,bronze,Tomomi Okazaki,26.0
1812,1998,Speedskating,"Women's 1,000 Meters",Netherlands,Women,1,gold,Marianne Timmer,23.0
1813,1998,Speedskating,"Women's 1,000 Meters",United States,Women,2,silver,Chris Witty,22.0
1814,1998,Speedskating,"Women's 1,000 Meters",Canada,Women,3,bronze,Catriona Le May Doan,27.0
1815,1998,Speedskating,"Women's 1,500 Meters",Netherlands,Women,1,gold,Marianne Timmer,23.0
1816,1998,Speedskating,"Women's 1,500 Meters",Germany,Women,2,silver,Gunda Niemann-Stirnemann-Kleemann,31.0
1817,1998,Speedskating,"Women's 1,500 Meters",United States,Women,3,bronze,Chris Witty,22.0
1818,1998,Speedskating,"Women's 3,000 Meters",Germany,Women,1,gold,Gunda Niemann-Stirnemann-Kleemann,31.0
1819,1998,Speedskating,"Women's 3,000 Meters",Germany,Women,2,silver,Claudia Pechstein,25.0
1820,1998,Speedskating,"Women's 3,000 Meters",Germany,Women,3,bronze,Anni Friesinger-Postma,21.0
1821,1998,Speedskating,"Women's 5,000 Meters",Germany,Women,1,gold,Claudia Pechstein,25.0
1822,1998,Speedskating,"Women's 5,000 Meters",Germany,Women,2,silver,Gunda Niemann-Stirnemann-Kleemann,31.0
1823,1998,Speedskating,"Women's 5,000 Meters",Kazakhstan,Women,3,bronze,Lyudmila Prokashova,29.0
1824,2002,Alpine Skiing,Men's Downhill,Austria,Men,1,gold,Fritz Strobl,29.0
1825,2002,Alpine Skiing,Men's Downhill,Norway,Men,2,silver,Lasse Kjus,31.0
1826,2002,Alpine Skiing,Men's Downhill,Austria,Men,3,bronze,Stephan Eberharter,32.0
1827,2002,Alpine Skiing,Men's Super G,Norway,Men,1,gold,Kjetil AndrÃ© Aamodt,30.0
1828,2002,Alpine Skiing,Men's Super G,Austria,Men,2,silver,Stephan Eberharter,32.0
1829,2002,Alpine Skiing,Men's Super G,Austria,Men,3,bronze,Andreas Schifferer,27.0
1830,2002,Alpine Skiing,Men's Giant Slalom,Austria,Men,1,gold,Stephan Eberharter,32.0
1831,2002,Alpine Skiing,Men's Giant Slalom,United States,Men,2,silver,Bode Miller,24.0
1832,2002,Alpine Skiing,Men's Giant Slalom,Norway,Men,3,bronze,Lasse Kjus,31.0
1833,2002,Alpine Skiing,Men's Slalom,France,Men,1,gold,Jean-Pierre Vidal,24.0
1834,2002,Alpine Skiing,Men's Slalom,France,Men,2,silver,SÃ©bastien Amiez,29.0
1835,2002,Alpine Skiing,Men's Slalom,Austria,Men,3,bronze,Benjamin Raich,23.0
1836,2002,Alpine Skiing,Men's Combined,Norway,Men,1,gold,Kjetil AndrÃ© Aamodt,30.0
1837,2002,Alpine Skiing,Men's Combined,United States,Men,2,silver,Bode Miller,24.0
1838,2002,Alpine Skiing,Men's Combined,Austria,Men,3,bronze,Benjamin Raich,23.0
1839,2002,Alpine Skiing,Women's Downhill,France,Women,1,gold,Carole Montillet-Carles,28.0
1840,2002,Alpine Skiing,Women's Downhill,Italy,Women,2,silver,Isolde Kostner,26.0
1841,2002,Alpine Skiing,Women's Downhill,Austria,Women,3,bronze,Renate GÃ¶tschl,26.0
1842,2002,Alpine Skiing,Women's Super G,Italy,Women,1,gold,Daniela Ceccarelli,26.0
1843,2002,Alpine Skiing,Women's Super G,Croatia,Women,2,silver,Janica KosteliÄ‡,20.0
1844,2002,Alpine Skiing,Women's Super G,Italy,Women,3,bronze,Karen Putzer,23.0
1845,2002,Alpine Skiing,Women's Giant Slalom,Croatia,Women,1,gold,Janica KosteliÄ‡,20.0
1846,2002,Alpine Skiing,Women's Giant Slalom,Sweden,Women,2,silver,Anja PÃ¤rson,20.0
1847,2002,Alpine Skiing,Women's Giant Slalom,Switzerland,Women,3,bronze,Sonja Nef,29.0
1848,2002,Alpine Skiing,Women's Slalom,Croatia,Women,1,gold,Janica KosteliÄ‡,20.0
1849,2002,Alpine Skiing,Women's Slalom,France,Women,2,silver,Laure Pequegnot,26.0
1850,2002,Alpine Skiing,Women's Slalom,Sweden,Women,3,bronze,Anja PÃ¤rson,20.0
1851,2002,Alpine Skiing,Women's Combined,Croatia,Women,1,gold,Janica KosteliÄ‡,20.0
1852,2002,Alpine Skiing,Women's Combined,Austria,Women,2,silver,Renate GÃ¶tschl,26.0
1853,2002,Alpine Skiing,Women's Combined,Germany,Women,3,bronze,Martina Ertl-Renz,28.0
1854,2002,Biathlon,Men's 10-Kilometer Sprint,Norway,Men,1,gold,Ole Einar BjÃ¸rndalen,28.0
1855,2002,Biathlon,Men's 10-Kilometer Sprint,Germany,Men,2,silver,Sven Fischer,30.0
1856,2002,Biathlon,Men's 10-Kilometer Sprint,Austria,Men,3,bronze,Wolfgang Perner,34.0
1857,2002,Biathlon,Men's 12.5-Kilometer pursuit,Norway,Men,1,gold,Ole Einar BjÃ¸rndalen,28.0
1858,2002,Biathlon,Men's 12.5-Kilometer pursuit,France,Men,2,silver,RaphaÃ«l PoirÃ©e,27.0
